period,stateid,stateDescription,sectorid,sectorName,price,price-units
2018-08-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,MD,Maryland,IND,industrial,7.92,cents per kilowatt-hour
2018-08-01,MD,Maryland,COM,commercial,10.11,cents per kilowatt-hour
2018-08-01,MD,Maryland,ALL,all sectors,11.3,cents per kilowatt-hour
2018-08-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2018-08-01,KY,Kentucky,RES,residential,10.6,cents per kilowatt-hour
2018-08-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,KY,Kentucky,IND,industrial,5.45,cents per kilowatt-hour
2018-08-01,KY,Kentucky,COM,commercial,9.5,cents per kilowatt-hour
2018-08-01,KY,Kentucky,ALL,all sectors,8.44,cents per kilowatt-hour
2018-08-01,IN,Indiana,TRA,transportation,9.98,cents per kilowatt-hour
2018-08-01,IN,Indiana,RES,residential,12.53,cents per kilowatt-hour
2018-08-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,IN,Indiana,IND,industrial,7.28,cents per kilowatt-hour
2018-08-01,IN,Indiana,COM,commercial,10.61,cents per kilowatt-hour
2018-08-01,IN,Indiana,ALL,all sectors,9.87,cents per kilowatt-hour
2018-08-01,IL,Illinois,TRA,transportation,6.66,cents per kilowatt-hour
2018-08-01,IL,Illinois,RES,residential,12.52,cents per kilowatt-hour
2018-08-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,IL,Illinois,IND,industrial,6.78,cents per kilowatt-hour
2018-08-01,IL,Illinois,COM,commercial,9.14,cents per kilowatt-hour
2018-08-01,IL,Illinois,ALL,all sectors,9.72,cents per kilowatt-hour
2018-08-01,DC,District of Columbia,TRA,transportation,9.46,cents per kilowatt-hour
2018-08-01,DC,District of Columbia,RES,residential,12.56,cents per kilowatt-hour
2018-08-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,DC,District of Columbia,IND,industrial,8.53,cents per kilowatt-hour
2018-08-01,DC,District of Columbia,COM,commercial,12.34,cents per kilowatt-hour
2018-08-01,DC,District of Columbia,ALL,all sectors,12.25,cents per kilowatt-hour
2018-08-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2018-08-01,DE,Delaware,RES,residential,12.21,cents per kilowatt-hour
2018-08-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,DE,Delaware,IND,industrial,7.96,cents per kilowatt-hour
2018-08-01,DE,Delaware,COM,commercial,9.35,cents per kilowatt-hour
2018-08-01,DE,Delaware,ALL,all sectors,10.34,cents per kilowatt-hour
2018-08-01,PA,Pennsylvania,IND,industrial,6.71,cents per kilowatt-hour
2018-08-01,PA,Pennsylvania,COM,commercial,8.81,cents per kilowatt-hour
2018-08-01,PA,Pennsylvania,ALL,all sectors,10.06,cents per kilowatt-hour
2018-08-01,OH,Ohio,TRA,transportation,7.76,cents per kilowatt-hour
2018-08-01,OH,Ohio,RES,residential,12.9,cents per kilowatt-hour
2018-08-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,OH,Ohio,IND,industrial,6.92,cents per kilowatt-hour
2018-08-01,MI,Michigan,TRA,transportation,10.82,cents per kilowatt-hour
2018-08-01,MI,Michigan,RES,residential,15.4,cents per kilowatt-hour
2018-08-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,MI,Michigan,IND,industrial,6.91,cents per kilowatt-hour
2018-08-01,MI,Michigan,COM,commercial,10.92,cents per kilowatt-hour
2018-08-01,MI,Michigan,ALL,all sectors,11.39,cents per kilowatt-hour
2018-08-01,PA,Pennsylvania,TRA,transportation,7.51,cents per kilowatt-hour
2018-08-01,PA,Pennsylvania,RES,residential,13.95,cents per kilowatt-hour
2018-08-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,OH,Ohio,COM,commercial,9.9,cents per kilowatt-hour
2018-08-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2018-08-01,WV,West Virginia,RES,residential,11.4,cents per kilowatt-hour
2018-08-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,WV,West Virginia,IND,industrial,6.46,cents per kilowatt-hour
2018-08-01,WV,West Virginia,COM,commercial,8.99,cents per kilowatt-hour
2018-08-01,WV,West Virginia,ALL,all sectors,8.7,cents per kilowatt-hour
2018-08-01,VA,Virginia,TRA,transportation,8.03,cents per kilowatt-hour
2018-08-01,VA,Virginia,RES,residential,12.27,cents per kilowatt-hour
2018-08-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,VA,Virginia,IND,industrial,6.94,cents per kilowatt-hour
2018-08-01,VA,Virginia,COM,commercial,8.38,cents per kilowatt-hour
2018-08-01,VA,Virginia,ALL,all sectors,9.76,cents per kilowatt-hour
2018-08-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2018-08-01,TN,Tennessee,RES,residential,10.85,cents per kilowatt-hour
2018-08-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-08-01,TN,Tennessee,IND,industrial,5.73,cents per kilowatt-hour
2018-08-01,TN,Tennessee,COM,commercial,10.61,cents per kilowatt-hour
2018-07-01,PA,Pennsylvania,ALL,all sectors,10.12,cents per kilowatt-hour
2018-07-01,OH,Ohio,TRA,transportation,7.67,cents per kilowatt-hour
2018-07-01,OH,Ohio,RES,residential,12.91,cents per kilowatt-hour
2018-07-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,OH,Ohio,IND,industrial,6.96,cents per kilowatt-hour
2018-07-01,OH,Ohio,COM,commercial,10.02,cents per kilowatt-hour
2018-07-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2018-07-01,TN,Tennessee,RES,residential,10.7,cents per kilowatt-hour
2018-07-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,TN,Tennessee,IND,industrial,5.8,cents per kilowatt-hour
2018-07-01,TN,Tennessee,COM,commercial,10.51,cents per kilowatt-hour
2018-07-01,TN,Tennessee,ALL,all sectors,9.7,cents per kilowatt-hour
2018-07-01,IN,Indiana,RES,residential,12.3,cents per kilowatt-hour
2018-07-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,IN,Indiana,IND,industrial,7.32,cents per kilowatt-hour
2018-07-01,IN,Indiana,COM,commercial,10.57,cents per kilowatt-hour
2018-07-01,VA,Virginia,ALL,all sectors,9.76,cents per kilowatt-hour
2018-07-01,MI,Michigan,TRA,transportation,11.14,cents per kilowatt-hour
2018-07-01,IN,Indiana,ALL,all sectors,9.87,cents per kilowatt-hour
2018-07-01,IL,Illinois,TRA,transportation,6.94,cents per kilowatt-hour
2018-07-01,IL,Illinois,RES,residential,11.96,cents per kilowatt-hour
2018-07-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,IL,Illinois,IND,industrial,6.78,cents per kilowatt-hour
2018-07-01,IL,Illinois,COM,commercial,9.13,cents per kilowatt-hour
2018-07-01,IL,Illinois,ALL,all sectors,9.51,cents per kilowatt-hour
2018-07-01,OH,Ohio,ALL,all sectors,10.18,cents per kilowatt-hour
2018-07-01,NC,North Carolina,TRA,transportation,8.01,cents per kilowatt-hour
2018-07-01,NC,North Carolina,RES,residential,11.23,cents per kilowatt-hour
2018-07-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,NC,North Carolina,IND,industrial,6.94,cents per kilowatt-hour
2018-07-01,NC,North Carolina,COM,commercial,8.85,cents per kilowatt-hour
2018-07-01,NC,North Carolina,ALL,all sectors,9.58,cents per kilowatt-hour
2018-07-01,NJ,New Jersey,TRA,transportation,8.84,cents per kilowatt-hour
2018-07-01,NJ,New Jersey,RES,residential,15.45,cents per kilowatt-hour
2018-07-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,NJ,New Jersey,IND,industrial,10.12,cents per kilowatt-hour
2018-07-01,NJ,New Jersey,COM,commercial,12.66,cents per kilowatt-hour
2018-07-01,NJ,New Jersey,ALL,all sectors,13.72,cents per kilowatt-hour
2018-07-01,DC,District of Columbia,TRA,transportation,8.75,cents per kilowatt-hour
2018-07-01,DC,District of Columbia,RES,residential,12.0,cents per kilowatt-hour
2018-07-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,DC,District of Columbia,IND,industrial,8.02,cents per kilowatt-hour
2018-07-01,DC,District of Columbia,COM,commercial,11.4,cents per kilowatt-hour
2018-07-01,DC,District of Columbia,ALL,all sectors,11.41,cents per kilowatt-hour
2018-07-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2018-07-01,DE,Delaware,RES,residential,11.93,cents per kilowatt-hour
2018-07-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,DE,Delaware,IND,industrial,7.95,cents per kilowatt-hour
2018-07-01,DE,Delaware,COM,commercial,9.21,cents per kilowatt-hour
2018-07-01,DE,Delaware,ALL,all sectors,10.2,cents per kilowatt-hour
2018-07-01,MI,Michigan,RES,residential,15.89,cents per kilowatt-hour
2018-07-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,MI,Michigan,IND,industrial,7.31,cents per kilowatt-hour
2018-07-01,MI,Michigan,COM,commercial,11.44,cents per kilowatt-hour
2018-07-01,MI,Michigan,ALL,all sectors,12.13,cents per kilowatt-hour
2018-07-01,MD,Maryland,TRA,transportation,7.59,cents per kilowatt-hour
2018-07-01,MD,Maryland,RES,residential,13.44,cents per kilowatt-hour
2018-07-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,MD,Maryland,IND,industrial,8.1,cents per kilowatt-hour
2018-07-01,MD,Maryland,COM,commercial,10.13,cents per kilowatt-hour
2018-07-01,MD,Maryland,ALL,all sectors,11.53,cents per kilowatt-hour
2018-07-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2018-07-01,KY,Kentucky,RES,residential,10.47,cents per kilowatt-hour
2018-07-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,KY,Kentucky,IND,industrial,5.67,cents per kilowatt-hour
2018-07-01,KY,Kentucky,COM,commercial,9.6,cents per kilowatt-hour
2018-07-01,KY,Kentucky,ALL,all sectors,8.6,cents per kilowatt-hour
2018-07-01,IN,Indiana,TRA,transportation,9.89,cents per kilowatt-hour
2018-07-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2018-07-01,WV,West Virginia,RES,residential,11.31,cents per kilowatt-hour
2018-07-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,WV,West Virginia,IND,industrial,6.48,cents per kilowatt-hour
2018-07-01,WV,West Virginia,COM,commercial,9.14,cents per kilowatt-hour
2018-07-01,WV,West Virginia,ALL,all sectors,8.78,cents per kilowatt-hour
2018-07-01,VA,Virginia,TRA,transportation,8.18,cents per kilowatt-hour
2018-07-01,VA,Virginia,RES,residential,12.26,cents per kilowatt-hour
2018-07-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,VA,Virginia,IND,industrial,6.92,cents per kilowatt-hour
2018-07-01,VA,Virginia,COM,commercial,8.33,cents per kilowatt-hour
2018-07-01,PA,Pennsylvania,TRA,transportation,8.05,cents per kilowatt-hour
2018-07-01,PA,Pennsylvania,RES,residential,14.01,cents per kilowatt-hour
2018-07-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-07-01,PA,Pennsylvania,IND,industrial,6.74,cents per kilowatt-hour
2018-07-01,PA,Pennsylvania,COM,commercial,8.77,cents per kilowatt-hour
2018-06-01,MD,Maryland,ALL,all sectors,11.71,cents per kilowatt-hour
2018-06-01,DC,District of Columbia,TRA,transportation,9.12,cents per kilowatt-hour
2018-06-01,DC,District of Columbia,RES,residential,12.06,cents per kilowatt-hour
2018-06-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,DC,District of Columbia,IND,industrial,8.57,cents per kilowatt-hour
2018-06-01,DC,District of Columbia,COM,commercial,12.01,cents per kilowatt-hour
2018-06-01,DC,District of Columbia,ALL,all sectors,11.87,cents per kilowatt-hour
2018-06-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2018-06-01,DE,Delaware,RES,residential,13.1,cents per kilowatt-hour
2018-06-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,DE,Delaware,IND,industrial,7.66,cents per kilowatt-hour
2018-06-01,DE,Delaware,COM,commercial,9.61,cents per kilowatt-hour
2018-06-01,DE,Delaware,ALL,all sectors,10.54,cents per kilowatt-hour
2018-06-01,MD,Maryland,IND,industrial,7.93,cents per kilowatt-hour
2018-06-01,MD,Maryland,COM,commercial,10.4,cents per kilowatt-hour
2018-06-01,MD,Maryland,TRA,transportation,7.96,cents per kilowatt-hour
2018-06-01,MD,Maryland,RES,residential,13.83,cents per kilowatt-hour
2018-06-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,OH,Ohio,TRA,transportation,7.46,cents per kilowatt-hour
2018-06-01,OH,Ohio,RES,residential,12.84,cents per kilowatt-hour
2018-06-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,OH,Ohio,IND,industrial,7.07,cents per kilowatt-hour
2018-06-01,OH,Ohio,COM,commercial,10.14,cents per kilowatt-hour
2018-06-01,OH,Ohio,ALL,all sectors,10.08,cents per kilowatt-hour
2018-06-01,NC,North Carolina,TRA,transportation,7.82,cents per kilowatt-hour
2018-06-01,NC,North Carolina,RES,residential,11.05,cents per kilowatt-hour
2018-06-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,NC,North Carolina,IND,industrial,6.56,cents per kilowatt-hour
2018-06-01,NC,North Carolina,COM,commercial,8.46,cents per kilowatt-hour
2018-06-01,NC,North Carolina,ALL,all sectors,9.27,cents per kilowatt-hour
2018-06-01,PA,Pennsylvania,TRA,transportation,7.57,cents per kilowatt-hour
2018-06-01,PA,Pennsylvania,RES,residential,14.25,cents per kilowatt-hour
2018-06-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,PA,Pennsylvania,IND,industrial,6.73,cents per kilowatt-hour
2018-06-01,PA,Pennsylvania,COM,commercial,8.86,cents per kilowatt-hour
2018-06-01,PA,Pennsylvania,ALL,all sectors,10.01,cents per kilowatt-hour
2018-06-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2018-06-01,WV,West Virginia,RES,residential,11.45,cents per kilowatt-hour
2018-06-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,WV,West Virginia,IND,industrial,6.45,cents per kilowatt-hour
2018-06-01,WV,West Virginia,COM,commercial,9.14,cents per kilowatt-hour
2018-06-01,WV,West Virginia,ALL,all sectors,8.66,cents per kilowatt-hour
2018-06-01,VA,Virginia,TRA,transportation,8.22,cents per kilowatt-hour
2018-06-01,VA,Virginia,RES,residential,12.33,cents per kilowatt-hour
2018-06-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,VA,Virginia,IND,industrial,6.78,cents per kilowatt-hour
2018-06-01,VA,Virginia,COM,commercial,8.42,cents per kilowatt-hour
2018-06-01,VA,Virginia,ALL,all sectors,9.72,cents per kilowatt-hour
2018-06-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2018-06-01,TN,Tennessee,RES,residential,10.81,cents per kilowatt-hour
2018-06-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,TN,Tennessee,IND,industrial,5.81,cents per kilowatt-hour
2018-06-01,TN,Tennessee,COM,commercial,10.52,cents per kilowatt-hour
2018-06-01,TN,Tennessee,ALL,all sectors,9.68,cents per kilowatt-hour
2018-06-01,MI,Michigan,TRA,transportation,10.63,cents per kilowatt-hour
2018-06-01,MI,Michigan,RES,residential,15.98,cents per kilowatt-hour
2018-06-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,MI,Michigan,IND,industrial,7.07,cents per kilowatt-hour
2018-06-01,MI,Michigan,COM,commercial,11.0,cents per kilowatt-hour
2018-06-01,MI,Michigan,ALL,all sectors,11.51,cents per kilowatt-hour
2018-06-01,NJ,New Jersey,TRA,transportation,12.63,cents per kilowatt-hour
2018-06-01,NJ,New Jersey,RES,residential,15.5,cents per kilowatt-hour
2018-06-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,NJ,New Jersey,IND,industrial,10.4,cents per kilowatt-hour
2018-06-01,NJ,New Jersey,COM,commercial,12.8,cents per kilowatt-hour
2018-06-01,NJ,New Jersey,ALL,all sectors,13.66,cents per kilowatt-hour
2018-06-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2018-06-01,KY,Kentucky,RES,residential,10.68,cents per kilowatt-hour
2018-06-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,KY,Kentucky,IND,industrial,6.06,cents per kilowatt-hour
2018-06-01,KY,Kentucky,COM,commercial,9.71,cents per kilowatt-hour
2018-06-01,KY,Kentucky,ALL,all sectors,8.79,cents per kilowatt-hour
2018-06-01,IN,Indiana,TRA,transportation,10.33,cents per kilowatt-hour
2018-06-01,IN,Indiana,RES,residential,12.26,cents per kilowatt-hour
2018-06-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,IN,Indiana,IND,industrial,7.38,cents per kilowatt-hour
2018-06-01,IN,Indiana,COM,commercial,10.55,cents per kilowatt-hour
2018-06-01,IN,Indiana,ALL,all sectors,9.78,cents per kilowatt-hour
2018-06-01,IL,Illinois,TRA,transportation,6.5,cents per kilowatt-hour
2018-06-01,IL,Illinois,RES,residential,12.75,cents per kilowatt-hour
2018-06-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-06-01,IL,Illinois,IND,industrial,6.62,cents per kilowatt-hour
2018-06-01,IL,Illinois,COM,commercial,9.15,cents per kilowatt-hour
2018-06-01,IL,Illinois,ALL,all sectors,9.59,cents per kilowatt-hour
2018-05-01,IL,Illinois,ALL,all sectors,9.53,cents per kilowatt-hour
2018-05-01,DC,District of Columbia,TRA,transportation,9.1,cents per kilowatt-hour
2018-05-01,DC,District of Columbia,RES,residential,13.73,cents per kilowatt-hour
2018-05-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-05-01,DC,District of Columbia,IND,industrial,8.03,cents per kilowatt-hour
2018-05-01,DC,District of Columbia,COM,commercial,11.6,cents per kilowatt-hour
2018-05-01,DC,District of Columbia,ALL,all sectors,11.86,cents per kilowatt-hour
2018-05-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2018-05-01,DE,Delaware,RES,residential,13.63,cents per kilowatt-hour
2018-05-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-05-01,DE,Delaware,IND,industrial,7.33,cents per kilowatt-hour
2018-05-01,DE,Delaware,COM,commercial,9.62,cents per kilowatt-hour
2018-05-01,DE,Delaware,ALL,all sectors,10.49,cents per kilowatt-hour
2018-05-01,MI,Michigan,ALL,all sectors,11.32,cents per kilowatt-hour
2018-05-01,MD,Maryland,TRA,transportation,7.58,cents per kilowatt-hour
2018-05-01,MD,Maryland,RES,residential,13.33,cents per kilowatt-hour
2018-05-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-05-01,MD,Maryland,IND,industrial,8.15,cents per kilowatt-hour
2018-05-01,MD,Maryland,COM,commercial,10.28,cents per kilowatt-hour
2018-05-01,MD,Maryland,ALL,all sectors,11.31,cents per kilowatt-hour
2018-05-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2018-05-01,KY,Kentucky,RES,residential,10.76,cents per kilowatt-hour
2018-05-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-05-01,KY,Kentucky,IND,industrial,5.8,cents per kilowatt-hour
2018-05-01,KY,Kentucky,COM,commercial,9.65,cents per kilowatt-hour
2018-05-01,KY,Kentucky,ALL,all sectors,8.51,cents per kilowatt-hour
2018-05-01,WV,West Virginia,COM,commercial,9.47,cents per kilowatt-hour
2018-05-01,WV,West Virginia,ALL,all sectors,8.77,cents per kilowatt-hour
2018-05-01,VA,Virginia,TRA,transportation,8.32,cents per kilowatt-hour
2018-05-01,VA,Virginia,RES,residential,12.22,cents per kilowatt-hour
2018-05-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-05-01,VA,Virginia,IND,industrial,6.85,cents per kilowatt-hour
2018-05-01,VA,Virginia,COM,commercial,8.28,cents per kilowatt-hour
2018-05-01,VA,Virginia,ALL,all sectors,9.37,cents per kilowatt-hour
2018-05-01,MI,Michigan,TRA,transportation,11.31,cents per kilowatt-hour
2018-05-01,MI,Michigan,RES,residential,15.82,cents per kilowatt-hour
2018-05-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-05-01,MI,Michigan,IND,industrial,7.11,cents per kilowatt-hour
2018-05-01,MI,Michigan,COM,commercial,11.42,cents per kilowatt-hour
2018-05-01,WV,West Virginia,RES,residential,11.66,cents per kilowatt-hour
2018-05-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2018-05-01,WV,West Virginia,IND,industrial,6.56,cents per kilowatt-hour
